-0.995000,-0.000000
-0.990000,-0.000000
-0.985000,-0.000000
-0.980000,-0.000000
-0.975000,0.000000
-0.970000,0.000000
-0.965000,0.000000
-0.960000,0.000000
-0.955000,-0.000000
-0.950000,-0.000000
-0.945000,-0.000000
-0.940000,-0.000000
-0.935000,0.000000
-0.930000,0.000000
-0.925000,0.000000
-0.920000,0.000000
-0.915000,-0.000000
-0.910000,-0.000000
-0.905000,-0.000000
-0.900000,0.000000
-0.895000,0.000000
-0.890000,0.000000
-0.885000,0.000000
-0.880000,0.000000
-0.875000,-0.000000
-0.870000,-0.000000
-0.865000,-0.000000
-0.860000,-0.000000
-0.855000,0.000000
-0.850000,0.000000
-0.845000,0.000000
-0.840000,0.000000
-0.835000,-0.000000
-0.830000,-0.000000
-0.825000,-0.000000
-0.820000,-0.000000
-0.815000,0.000000
-0.810000,0.000001
-0.805000,0.000001
-0.800000,0.000000
-0.795000,-0.000000
-0.790000,-0.000001
-0.785000,-0.000002
-0.780000,-0.000002
-0.775000,-0.000000
-0.770000,0.000002
-0.765000,0.000004
-0.760000,0.000005
-0.755000,0.000002
-0.750000,-0.000003
-0.745000,-0.000009
-0.740000,-0.000012
-0.735000,-0.000010
-0.730000,-0.000000
-0.725000,0.000014
-0.720000,0.000027
-0.715000,0.000031
-0.710000,0.000018
-0.705000,-0.000011
-0.700000,-0.000047
-0.695000,-0.000073
-0.690000,-0.000072
-0.685000,-0.000030
-0.680000,0.000046
-0.675000,0.000130
-0.670000,0.000184
-0.665000,0.000166
-0.660000,0.000057
-0.655000,-0.000125
-0.650000,-0.000320
-0.645000,-0.000439
-0.640000,-0.000397
-0.635000,-0.000154
-0.630000,0.000252
-0.625000,0.000698
-0.620000,0.001000
-0.615000,0.000976
-0.610000,0.000525
-0.605000,-0.000307
-0.600000,-0.001303
-0.595000,-0.002110
-0.590000,-0.002347
-0.585000,-0.001743
-0.580000,-0.000271
-0.575000,0.001776
-0.570000,0.003810
-0.565000,0.005093
-0.560000,0.004957
-0.555000,0.003053
-0.550000,-0.000449
-0.545000,-0.004811
-0.540000,-0.008835
-0.535000,-0.011156
-0.530000,-0.010630
-0.525000,-0.006725
-0.520000,0.000201
-0.515000,0.008842
-0.510000,0.017149
-0.505000,0.022768
-0.500000,0.023622
-0.495000,0.018501
-0.490000,0.007494
-0.485000,-0.007849
-0.480000,-0.024691
-0.475000,-0.039412
-0.470000,-0.048334
-0.465000,-0.048516
-0.460000,-0.038459
-0.455000,-0.018548
-0.450000,0.008857
-0.445000,0.039716
-0.440000,0.068934
-0.435000,0.091194
-0.430000,0.101851
-0.425000,0.097726
-0.420000,0.077654
-0.415000,0.042714
-0.410000,-0.003883
-0.405000,-0.057222
-0.400000,-0.111323
-0.395000,-0.159900
-0.390000,-0.197103
-0.385000,-0.218154
-0.380000,-0.219793
-0.375000,-0.200507
-0.370000,-0.160526
-0.365000,-0.101638
-0.360000,-0.026853
-0.355000,0.060001
-0.350000,0.154714
-0.345000,0.253082
-0.340000,0.351242
-0.335000,0.445902
-0.330000,0.534480
-0.325000,0.615152
-0.320000,0.686827
-0.315000,0.749064
-0.310000,0.801958
-0.305000,0.846011
-0.300000,0.882000
-0.295000,0.910866
-0.290000,0.933615
-0.285000,0.951239
-0.280000,0.964671
-0.275000,0.974746
-0.270000,0.982186
-0.265000,0.987598
-0.260000,0.991477
-0.255000,0.994218
-0.250000,0.996126
-0.245000,0.997437
-0.240000,0.998325
-0.235000,0.998919
-0.230000,0.999311
-0.225000,0.999566
-0.220000,0.999730
-0.215000,0.999834
-0.210000,0.999899
-0.205000,0.999939
-0.200000,0.999964
-0.195000,0.999979
-0.190000,0.999988
-0.185000,0.999993
-0.180000,0.999996
-0.175000,0.999998
-0.170000,0.999999
-0.165000,1.000000
-0.160000,1.000000
-0.155000,1.000000
-0.150000,1.000000
-0.145000,0.999999
-0.140000,0.999999
-0.135000,1.000000
-0.130000,1.000000
-0.125000,1.000001
-0.120000,1.000002
-0.115000,1.000002
-0.110000,1.000000
-0.105000,0.999998
-0.100000,0.999996
-0.095000,0.999995
-0.090000,0.999998
-0.085000,1.000003
-0.080000,1.000009
-0.075000,1.000012
-0.070000,1.000010
-0.065000,1.000000
-0.060000,0.999986
-0.055000,0.999973
-0.050000,0.999969
-0.045000,0.999982
-0.040000,1.000011
-0.035000,1.000047
-0.030000,1.000073
-0.025000,1.000072
-0.020000,1.000030
-0.015000,0.999954
-0.010000,0.999870
-0.005000,0.999816
0.000000,0.999834
0.005000,0.999943
0.010000,1.000125
0.015000,1.000320
0.020000,1.000439
0.025000,1.000397
0.030000,1.000154
0.035000,0.999748
0.040000,0.999302
0.045000,0.999000
0.050000,0.999024
0.055000,0.999475
0.060000,1.000307
0.065000,1.001303
0.070000,1.002110
0.075000,1.002347
0.080000,1.001743
0.085000,1.000271
0.090000,0.998224
0.095000,0.996190
0.100000,0.994907
0.105000,0.995043
0.110000,0.996947
0.115000,1.000449
0.120000,1.004811
0.125000,1.008835
0.130000,1.011156
0.135000,1.010630
0.140000,1.006725
0.145000,0.999799
0.150000,0.991158
0.155000,0.982851
0.160000,0.977232
0.165000,0.976378
0.170000,0.981499
0.175000,0.992506
0.180000,1.007849
0.185000,1.024691
0.190000,1.039412
0.195000,1.048334
0.200000,1.048516
0.205000,1.038459
0.210000,1.018548
0.215000,0.991143
0.220000,0.960284
0.225000,0.931066
0.230000,0.908806
0.235000,0.898149
0.240000,0.902274
0.245000,0.922346
0.250000,0.957286
0.255000,1.003883
0.260000,1.057222
0.265000,1.111323
0.270000,1.159900
0.275000,1.197103
0.280000,1.218154
0.285000,1.219793
0.290000,1.200507
0.295000,1.160526
0.300000,1.101638
0.305000,1.026853
0.310000,0.939999
0.315000,0.845286
0.320000,0.746918
0.325000,0.648758
0.330000,0.554098
0.335000,0.465520
0.340000,0.384848
0.345000,0.313173
0.350000,0.250936
0.355000,0.198042
0.360000,0.153989
0.365000,0.118000
0.370000,0.089134
0.375000,0.066385
0.380000,0.048761
0.385000,0.035329
0.390000,0.025254
0.395000,0.017814
0.400000,0.012402
0.405000,0.008523
0.410000,0.005782
0.415000,0.003874
0.420000,0.002563
0.425000,0.001675
0.430000,0.001081
0.435000,0.000689
0.440000,0.000434
0.445000,0.000270
0.450000,0.000166
0.455000,0.000101
0.460000,0.000061
0.465000,0.000036
0.470000,0.000021
0.475000,0.000012
0.480000,0.000007
0.485000,0.000004
0.490000,0.000002
0.495000,0.000001
0.500000,0.000001
0.505000,0.000000
0.510000,0.000000
0.515000,0.000000
0.520000,0.000000
0.525000,0.000000
0.530000,0.000000
0.535000,0.000000
0.540000,0.000000
0.545000,0.000000
0.550000,0.000000
0.555000,0.000000
0.560000,0.000000
0.565000,0.000000
0.570000,0.000000
0.575000,0.000000
0.580000,0.000000
0.585000,0.000000
0.590000,0.000000
0.595000,0.000000
0.600000,0.000000
0.605000,0.000000
0.610000,0.000000
0.615000,0.000000
0.620000,0.000000
0.625000,0.000000
0.630000,0.000000
0.635000,0.000000
0.640000,0.000000
0.645000,0.000000
0.650000,0.000000
0.655000,0.000000
0.660000,0.000000
0.665000,0.000000
0.670000,0.000000
0.675000,0.000000
0.680000,0.000000
0.685000,0.000000
0.690000,0.000000
0.695000,-0.000000
0.700000,-0.000000
0.705000,0.000000
0.710000,0.000000
0.715000,0.000000
0.720000,-0.000000
0.725000,-0.000000
0.730000,-0.000000
0.735000,-0.000000
0.740000,0.000000
0.745000,0.000000
0.750000,0.000000
0.755000,-0.000000
0.760000,-0.000000
0.765000,-0.000000
0.770000,0.000000
0.775000,0.000000
0.780000,0.000000
0.785000,0.000000
0.790000,-0.000000
0.795000,-0.000000
0.800000,-0.000000
0.805000,0.000000
0.810000,0.000000
0.815000,0.000000
0.820000,0.000000
0.825000,-0.000000
0.830000,-0.000000
0.835000,-0.000000
0.840000,0.000000
0.845000,0.000000
0.850000,0.000000
0.855000,-0.000000
0.860000,-0.000000
0.865000,-0.000000
0.870000,-0.000000
0.875000,0.000000
0.880000,0.000000
0.885000,0.000000
0.890000,-0.000000
0.895000,-0.000000
0.900000,-0.000000
0.905000,-0.000000
0.910000,0.000000
0.915000,0.000000
0.920000,0.000000
0.925000,0.000000
0.930000,-0.000000
0.935000,-0.000000
0.940000,-0.000000
0.945000,0.000000
0.950000,0.000000
0.955000,0.000000
0.960000,0.000000
0.965000,-0.000000
0.970000,-0.000000
0.975000,-0.000000
0.980000,-0.000000
0.985000,0.000000
0.990000,0.000000
0.995000,0.000000
1.000000,-0.000000
